ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
911_s_at	0.058935	1.31e-02	-2.627862	-3.129397	-0.4187097	CALM3///CALM2///CALM1	calmodulin 3///calmodulin 2///calmodulin 1
1497_at	0.059016	1.31e-02	-2.627145	-3.130921	-0.87424424	LTBR	lymphotoxin beta receptor
34586_s_at	0.059092	1.31e-02	2.626394	-3.132515	0.48867861	DLX2	distal-less homeobox 2
36966_at	0.059092	1.31e-02	2.626309	-3.132695	1.28722379		
33918_s_at	0.059131	1.31e-02	-2.625891	-3.133582	-0.7895843	HIRIP3	HIRA interacting protein 3
40384_at	0.059191	1.32e-02	2.625068	-3.135329	0.92508211	NPHP1	nephrocystin 1
39634_at	0.059191	1.32e-02	2.625059	-3.135349	0.62266247	SLIT2	slit guidance ligand 2
1806_at	0.059191	1.32e-02	-2.624916	-3.135653	-1.49229089	MCF2	MCF.2 cell line derived transforming sequence
33305_at	0.059191	1.32e-02	-2.624822	-3.135852	-0.59153237	SERPINB1	serpin family B member 1
40093_at	0.059191	1.32e-02	2.624716	-3.136076	0.67110715	BCAM	basal cell adhesion molecule (Lutheran blood group)
1220_g_at	0.059191	1.32e-02	-2.624582	-3.136361	-0.60476385	IRF2	interferon regulatory factor 2
37569_at	0.059276	1.32e-02	-2.623659	-3.13832	-0.67570282	PDCD6	programmed cell death 6
38209_at	0.059276	1.32e-02	2.623577	-3.138494	0.41028684	PTGER1	prostaglandin E receptor 1
33833_at	0.059276	1.32e-02	-2.62354	-3.138573	-0.46778079	SPTAN1	spectrin alpha, non-erythrocytic 1
396_f_at	0.059289	1.32e-02	2.623289	-3.139105	0.24981702	EPOR	erythropoietin receptor
33466_at	0.059289	1.32e-02	-2.623157	-3.139386	-0.45636379	C5orf30	chromosome 5 open reading frame 30
32971_at	0.059486	1.33e-02	2.621626	-3.142632	0.37436707	FAM189A2	family with sequence similarity 189 member A2
37038_at	0.059519	1.33e-02	-2.621249	-3.143432	-0.58949856	ABCD3	ATP binding cassette subfamily D member 3
41864_at	0.059548	1.33e-02	-2.6209	-3.144173	-0.46311914	STX2	syntaxin 2
39929_at	0.0596	1.33e-02	-2.620387	-3.14526	-0.35438964	KIAA0922	KIAA0922
160028_s_at	0.059615	1.33e-02	2.620061	-3.145952	0.70156323	RET	ret proto-oncogene
39473_r_at	0.059615	1.33e-02	2.619884	-3.146327	0.23311297		
340_at	0.059615	1.33e-02	2.619845	-3.146409	0.45700528	MATN3	matrilin 3
40404_s_at	0.059863	1.34e-02	-2.617834	-3.150671	-0.54151528	CDC16	cell division cycle 16
33164_at	0.059863	1.34e-02	-2.617798	-3.150748	-0.49764647	TESK2	testis-specific kinase 2
33427_s_at	0.059863	1.34e-02	-2.617675	-3.151007	-0.73180146	ATRN	attractin
357_at	0.059985	1.34e-02	-2.61668	-3.153115	-0.34345433	DNM1L	dynamin 1 like
1908_at	0.060017	1.34e-02	2.616307	-3.153906	0.27890486	ETV3	ETS variant 3
31322_at	0.060093	1.35e-02	-2.615635	-3.15533	-0.57048	YME1L1	YME1 like 1 ATPase
937_at	0.060094	1.35e-02	2.615481	-3.155655	0.90443172		
41170_at	0.060101	1.35e-02	-2.615286	-3.156069	-0.30700988	LOC441155///ZC3H11A	zinc finger CCCH-type domain-containing-like///zinc finger CCCH-type containing 11A
38501_s_at	0.060156	1.35e-02	-2.614759	-3.157184	-0.55418849	ITGB3BP	integrin subunit beta 3 binding protein
33362_at	0.060215	1.35e-02	-2.614112	-3.158554	-0.57576006	CDC42EP3	CDC42 effector protein 3
36307_at	0.060215	1.35e-02	2.614059	-3.158666	0.38739599	ARC	activity regulated cytoskeleton associated protein
36591_at	0.06031	1.35e-02	2.613257	-3.160363	0.31703707	TUBA4A	tubulin alpha 4a
2009_at	0.060417	1.36e-02	-2.6123	-3.162389	-0.4247524	PTK2B	protein tyrosine kinase 2 beta
35027_at	0.060417	1.36e-02	-2.61222	-3.162559	-0.64426897	CHRNB1	cholinergic receptor nicotinic beta 1 subunit
1508_at	0.060433	1.36e-02	2.611963	-3.163103	0.65872957	ITGA9	integrin subunit alpha 9
38650_at	0.060747	1.37e-02	2.609434	-3.168452	0.90854971	IGFBP5	insulin like growth factor binding protein 5
36697_g_at	0.060747	1.37e-02	-2.609355	-3.168619	-0.89108065	PIGCP1	phosphatidylinositol glycan anchor biosynthesis class C pseudogene 1
37597_s_at	0.060747	1.37e-02	-2.609267	-3.168804	-0.38506099	EXOC3	exocyst complex component 3
39073_at	0.060747	1.37e-02	-2.609222	-3.1689	-0.42312991	NME1	NME/NM23 nucleoside diphosphate kinase 1
2083_at	0.060872	1.37e-02	2.608218	-3.171023	0.9320145	CCKBR	cholecystokinin B receptor
39041_at	0.060878	1.37e-02	-2.608029	-3.171423	-0.46061545	DLAT	dihydrolipoamide S-acetyltransferase
34098_f_at	0.060893	1.37e-02	-2.607777	-3.171954	-0.68024829		
36675_r_at	0.060981	1.38e-02	-2.607031	-3.173532	-0.56204248	PFN1	profilin 1
36490_s_at	0.06103	1.38e-02	-2.606406	-3.174853	-0.35002633	PRPS1	phosphoribosyl pyrophosphate synthetase 1
1798_at	0.06103	1.38e-02	-2.60635	-3.174972	-0.41648422	SLC39A6	solute carrier family 39 member 6
39500_s_at	0.06103	1.38e-02	2.606224	-3.175237	0.32049094		
40418_at	0.06103	1.38e-02	-2.606115	-3.175468	-0.39893016	RBBP4	RB binding protein 4, chromatin remodeling factor
38131_at	0.061088	1.38e-02	2.605572	-3.176615	0.86557081	PTGES	prostaglandin E synthase
38200_at	0.061188	1.38e-02	2.604621	-3.178624	0.51173537	FGD1	FYVE, RhoGEF and PH domain containing 1
32465_at	0.061188	1.38e-02	2.604597	-3.178674	0.77802447	NKX3-2	NK3 homeobox 2
989_at	0.06131	1.39e-02	-2.60362	-3.180738	-0.45256661	NCK1	NCK adaptor protein 1
36547_r_at	0.061386	1.39e-02	2.602958	-3.182136	0.26170886	SFI1	SFI1 centrin binding protein
780_at	0.061458	1.39e-02	2.602158	-3.183824	0.46128062	LOC101928269///LOC100506403///RUNX1	uncharacterized LOC101928269///uncharacterized LOC100506403///runt related transcription factor 1
39821_s_at	0.061458	1.39e-02	2.602139	-3.183865	0.36672878	GADD45B	growth arrest and DNA damage inducible beta
35486_at	0.061458	1.39e-02	-2.60203	-3.184095	-0.99681246	LIN7A	lin-7 homolog A, crumbs cell polarity complex component
35507_at	0.061498	1.39e-02	-2.60161	-3.18498	-0.85490336	ARFIP1	ADP ribosylation factor interacting protein 1
33395_at	0.061647	1.40e-02	-2.600344	-3.187652	-0.61388589	SZRD1	SUZ RNA binding domain containing 1
33396_at	0.061647	1.40e-02	-2.6003	-3.187746	-0.39100216	GSTP1	glutathione S-transferase pi 1
39822_s_at	0.061647	1.40e-02	2.600036	-3.188302	0.54304061	GADD45B	growth arrest and DNA damage inducible beta
33829_at	0.061647	1.40e-02	2.600017	-3.188342	0.64140354	LEPROT	leptin receptor overlapping transcript
39938_g_at	0.061767	1.40e-02	-2.599063	-3.190355	-1.11060806	CCR2	C-C motif chemokine receptor 2
1307_at	0.061924	1.41e-02	-2.597854	-3.192903	-0.42783056	XPA	XPA, DNA damage recognition and repair factor
38273_at	0.061987	1.41e-02	-2.597285	-3.194103	-0.46666877	ATP9B	ATPase phospholipid transporting 9B (putative)
1363_at	0.061987	1.41e-02	-2.597137	-3.194416	-0.83797829	FGFR2	fibroblast growth factor receptor 2
36774_f_at	0.062002	1.41e-02	2.596893	-3.194931	0.43643728	PRB1	proline rich protein BstNI subfamily 1
40074_at	0.062012	1.41e-02	-2.596654	-3.195433	-0.41342875	MTHFD2	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase
1065_at	0.062012	1.41e-02	-2.596534	-3.195688	-0.9505975	FLT3	fms related tyrosine kinase 3
35395_at	0.062016	1.41e-02	2.59636	-3.196054	1.04107873	LIPF	lipase F, gastric type
38581_at	0.062104	1.41e-02	-2.59562	-3.197614	-0.44765323	GNAQ	G protein subunit alpha q
41221_at	0.062167	1.42e-02	-2.595054	-3.198807	-0.34946593	PGAM1	phosphoglycerate mutase 1
160024_at	0.062212	1.42e-02	-2.594467	-3.200043	-0.90513043	CDK10	cyclin dependent kinase 10
142_at	0.062212	1.42e-02	-2.59446	-3.200059	-1.36865908	TAF4	TATA-box binding protein associated factor 4
39594_f_at	0.062247	1.42e-02	2.594082	-3.200855	0.2560997	MT1H	metallothionein 1H
32567_at	0.062337	1.42e-02	2.593334	-3.20243	0.46263781	CHKA	choline kinase alpha
36883_at	0.062484	1.42e-02	2.592204	-3.204811	0.25907912	KRT13	keratin 13
35383_at	0.06249	1.43e-02	-2.591881	-3.20549	-0.60116195	NBR2	neighbor of BRCA1 gene 2 (non-protein coding)
41262_at	0.06249	1.43e-02	2.591795	-3.20567	0.39083651	GTPBP1	GTP binding protein 1
41754_at	0.06249	1.43e-02	-2.591728	-3.205812	-0.44758532	LRPPRC	leucine rich pentatricopeptide repeat containing
39461_s_at	0.062499	1.43e-02	2.591435	-3.206428	0.54570505	CHD8	chromodomain helicase DNA binding protein 8
41783_at	0.062499	1.43e-02	2.591288	-3.206738	0.66616145	CRABP2	cellular retinoic acid binding protein 2
38901_at	0.062499	1.43e-02	2.591231	-3.206858	0.29911522	USP19	ubiquitin specific peptidase 19
36292_at	0.062645	1.43e-02	-2.59011	-3.209219	-0.96575851	P2RY2	purinergic receptor P2Y2
40847_at	0.062759	1.44e-02	-2.589104	-3.211335	-0.45419362	MICAL2	microtubule associated monooxygenase, calponin and LIM domain containing 2
41503_at	0.062759	1.44e-02	-2.589059	-3.211429	-0.56397507	ZHX2	zinc fingers and homeoboxes 2
35160_at	0.062793	1.44e-02	2.588691	-3.212204	0.26488267	LDB1	LIM domain binding 1
884_at	0.062876	1.44e-02	2.587994	-3.213669	0.27779467	ITGA3	integrin subunit alpha 3
38035_at	0.062936	1.44e-02	2.587368	-3.214988	0.50088235	MTMR6	myotubularin related protein 6
734_at	0.062936	1.44e-02	2.587304	-3.215121	0.54418339	MUC4	mucin 4, cell surface associated
33990_at	0.062967	1.44e-02	2.586923	-3.215922	0.90610665	ALB	albumin
35105_at	0.062967	1.44e-02	2.586811	-3.216159	0.81019967	SCEL	sciellin
1127_at	0.062975	1.44e-02	-2.586588	-3.216627	-0.50209046	RPS6KA1	ribosomal protein S6 kinase A1
1419_g_at	0.062975	1.44e-02	2.586469	-3.216878	0.25431535	NOS2	nitric oxide synthase 2
364_s_at	0.063021	1.45e-02	-2.586015	-3.217831	-1.0126362	PLCB3	phospholipase C beta 3
1324_at	0.063124	1.45e-02	-2.584995	-3.219975	-0.68920187	RAD9A	RAD9 checkpoint clamp component A
40740_at	0.063124	1.45e-02	2.584906	-3.220164	0.35273626	PAX6	paired box 6
35735_at	0.063124	1.45e-02	-2.584902	-3.220172	-0.70070942	GBP1	guanylate binding protein 1
35190_at	0.063164	1.45e-02	-2.584492	-3.221034	-0.69982822	THAP3	THAP domain containing 3
31637_s_at	0.063196	1.45e-02	2.58407	-3.22192	0.41195441	NR1D1///THRA	nuclear receptor subfamily 1 group D member 1///thyroid hormone receptor, alpha
41819_at	0.063196	1.45e-02	-2.583987	-3.222094	-0.92412852	FYB	FYN binding protein
38481_at	0.063208	1.45e-02	-2.583769	-3.222553	-0.47858809	RPA1	replication protein A1
41379_at	0.063354	1.46e-02	-2.582636	-3.224933	-0.40058691	SMC5	structural maintenance of chromosomes 5
31526_f_at	0.063354	1.46e-02	-2.582515	-3.225188	-0.58138613	CCDC144B///USP32P2///USP32P1///USP32///USP6	coiled-coil domain containing 144B (pseudogene)///ubiquitin specific peptidase 32 pseudogene 2///ubiquitin specific peptidase 32 pseudogene 1///ubiquitin specific peptidase 32///ubiquitin specific peptidase 6
1088_at	0.063354	1.46e-02	2.582368	-3.225497	1.01155152	BDNF	brain derived neurotrophic factor
38203_at	0.06347	1.46e-02	2.581461	-3.227402	0.39352241	KCNN1	potassium calcium-activated channel subfamily N member 1
37743_at	0.063582	1.47e-02	-2.580575	-3.229263	-1.17670409	FEZ1	fasciculation and elongation protein zeta 1
531_at	0.063868	1.47e-02	-2.578551	-3.233511	-0.7359111	GLIPR1	GLI pathogenesis related 1
36038_r_at	0.063923	1.47e-02	2.578046	-3.234571	0.46273229	SPTB	spectrin beta, erythrocytic
38264_at	0.063968	1.48e-02	-2.577606	-3.235493	-1.03898139	RABIF	RAB interacting factor
547_s_at	0.06417	1.48e-02	2.576026	-3.238809	1.10322038	NR4A2	nuclear receptor subfamily 4 group A member 2
1693_s_at	0.06417	1.48e-02	2.575997	-3.238868	0.53263579	TIMP1	TIMP metallopeptidase inhibitor 1
41577_at	0.06421	1.48e-02	2.575591	-3.239721	0.59573129	PPP1R16B	protein phosphatase 1 regulatory subunit 16B
32718_at	0.064296	1.49e-02	-2.574886	-3.2412	-0.72428686	TPST1	tyrosylprotein sulfotransferase 1
40947_at	0.064316	1.49e-02	2.574616	-3.241764	0.70967438	ISG20L2	interferon stimulated exonuclease gene 20 like 2
40447_at	0.064421	1.49e-02	-2.573787	-3.243503	-0.56761794	LPIN2	lipin 2
33863_at	0.064461	1.49e-02	-2.573382	-3.244352	-0.42991236	HYOU1	hypoxia up-regulated 1
34396_at	0.064466	1.49e-02	-2.573125	-3.244889	-0.40597522	ASXL1	additional sex combs like 1, transcriptional regulator
38490_r_at	0.064466	1.49e-02	-2.57306	-3.245027	-0.98401152	ALG13	ALG13, UDP-N-acetylglucosaminyltransferase subunit
241_g_at	0.06447	1.49e-02	-2.572841	-3.245486	-0.38403505	SRM	spermidine synthase
37500_at	0.06447	1.49e-02	-2.572749	-3.245678	-0.97598305	ZNF175	zinc finger protein 175
37724_at	0.064476	1.49e-02	2.572548	-3.2461	0.50141835	MYC	v-myc avian myelocytomatosis viral oncogene homolog
38996_at	0.064476	1.49e-02	2.572422	-3.246363	0.37345731	ERF	ETS2 repressor factor
37441_at	0.064527	1.50e-02	-2.571872	-3.247516	-0.58531603	LIPT1	lipoyltransferase 1
39547_at	0.064527	1.50e-02	2.571805	-3.247656	0.33553429	RANBP9	RAN binding protein 9
35322_at	0.064588	1.50e-02	-2.571263	-3.248791	-0.83105181	KEAP1	kelch like ECH associated protein 1
37347_at	0.064788	1.50e-02	-2.569825	-3.251803	-0.63388359	CKS1B	CDC28 protein kinase regulatory subunit 1B
37289_at	0.064941	1.51e-02	2.568692	-3.254176	0.75986684	CDH8	cadherin 8
36446_s_at	0.064972	1.51e-02	-2.568349	-3.254893	-0.37222046	HDGF	hepatoma-derived growth factor
34375_at	0.065054	1.51e-02	2.567673	-3.256309	1.19880817	CCL2	C-C motif chemokine ligand 2
39332_at	0.065185	1.51e-02	2.566688	-3.258371	0.29049269	TUBB2B	tubulin beta 2B class IIb
40669_at	0.065211	1.52e-02	-2.566374	-3.259026	-0.48185627	RAB27A	RAB27A, member RAS oncogene family
1084_at	0.065271	1.52e-02	2.565848	-3.260128	0.64968952	ABL2	ABL proto-oncogene 2, non-receptor tyrosine kinase
113_i_at	0.0654	1.52e-02	2.564874	-3.262165	1.05521562	MAPT	microtubule associated protein tau
35784_at	0.0655	1.52e-02	-2.563981	-3.264032	-0.32399205	VAMP3	vesicle associated membrane protein 3
35301_at	0.0655	1.52e-02	-2.563946	-3.264106	-0.27495232	CRKL	CRK like proto-oncogene, adaptor protein
36164_at	0.065521	1.53e-02	-2.563668	-3.264687	-0.49893431	PDHX	pyruvate dehydrogenase complex component X
1102_s_at	0.06564	1.53e-02	-2.562758	-3.266588	-0.37279047	NR3C1	nuclear receptor subfamily 3 group C member 1
717_at	0.065641	1.53e-02	-2.56261	-3.266898	-0.80723851	TRIB2	tribbles pseudokinase 2
40785_g_at	0.065655	1.53e-02	-2.562381	-3.267377	-0.47097141	PPP2R5C	protein phosphatase 2 regulatory subunit B'gamma
38425_at	0.065675	1.53e-02	-2.562002	-3.268169	-0.7443463	HMGCL	3-hydroxymethyl-3-methylglutaryl-CoA lyase
39852_at	0.065675	1.53e-02	-2.561969	-3.268238	-0.82620302	SPG20	spastic paraplegia 20 (Troyer syndrome)
36816_s_at	0.06593	1.54e-02	2.560195	-3.271944	0.96991543	CFTR	cystic fibrosis transmembrane conductance regulator
35524_at	0.066184	1.54e-02	2.558433	-3.275626	0.39256051	C8G	complement component 8, gamma polypeptide
38008_at	0.06662	1.56e-02	-2.555487	-3.281775	-0.32806857	NSG1	neuron specific gene family member 1
1115_at	0.06662	1.56e-02	2.555388	-3.28198	0.3961488	PF4	platelet factor 4
31676_at	0.066725	1.56e-02	2.554554	-3.283721	0.96598052	ZNF718///ZNF595///ZNF208	zinc finger protein 718///zinc finger protein 595///zinc finger protein 208
35079_at	0.066725	1.56e-02	2.55444	-3.283958	0.43794436	CNTN6	contactin 6
33355_at	0.067059	1.57e-02	2.55219	-3.288651	0.52644685	PBX1	PBX homeobox 1
1974_s_at	0.06712	1.57e-02	-2.55167	-3.289735	-0.4764242	TP53	tumor protein p53
33838_at	0.06712	1.57e-02	-2.551311	-3.290482	-0.29763164	BAG6	BCL2 associated athanogene 6
38091_at	0.06712	1.57e-02	-2.551287	-3.290533	-0.2754943	LGALS9	galectin 9
31431_at	0.06712	1.57e-02	-2.551212	-3.290691	-0.62675246	FCGRT	Fc fragment of IgG receptor and transporter
36355_at	0.06712	1.57e-02	2.551099	-3.290926	0.46135922	IVL	involucrin
41635_at	0.067152	1.57e-02	2.550753	-3.291646	0.41982701	WTAP	Wilms tumor 1 associated protein
35820_at	0.067279	1.58e-02	-2.549779	-3.293675	-0.77865125	GM2A	GM2 ganglioside activator
34246_at	0.067279	1.58e-02	2.549671	-3.293901	0.81957656	PXDC1	PX domain containing 1
39049_at	0.067328	1.58e-02	-2.549226	-3.294829	-0.37503418	GPSM3	G-protein signaling modulator 3
33291_at	0.067332	1.58e-02	-2.549058	-3.295178	-0.50586601	RASGRP1	RAS guanyl releasing protein 1
40220_at	0.067376	1.58e-02	2.548638	-3.296053	0.29912349	HEXIM1	hexamethylene bisacetamide inducible 1
38402_at	0.067387	1.58e-02	-2.548177	-3.297013	-0.4699405	LAMP2	lysosomal associated membrane protein 2
36264_at	0.067387	1.58e-02	-2.54816	-3.297048	-0.4725564	MATK	megakaryocyte-associated tyrosine kinase
1107_s_at	0.067387	1.58e-02	-2.548143	-3.297083	-0.60015814	ISG15	ISG15 ubiquitin-like modifier
36590_at	0.067472	1.59e-02	2.547468	-3.29849	0.83233876	SLC16A2	solute carrier family 16 member 2
35299_at	0.067515	1.59e-02	-2.546928	-3.299613	-0.30420022	MKNK1	MAP kinase interacting serine/threonine kinase 1
35642_at	0.067515	1.59e-02	-2.546915	-3.29964	-0.7041494	MTX2	metaxin 2
41344_s_at	0.067745	1.59e-02	-2.545325	-3.30295	-0.3435072	PURA	purine rich element binding protein A
982_at	0.067745	1.59e-02	-2.545199	-3.303213	-0.23400995	MCM5	minichromosome maintenance complex component 5
36970_at	0.067782	1.60e-02	-2.544787	-3.304069	-0.42941054	GSE1	Gse1 coiled-coil protein
38531_at	0.067782	1.60e-02	-2.544687	-3.304278	-0.41764888	OCEL1	occludin/ELL domain containing 1
38015_at	0.067815	1.60e-02	2.544336	-3.305008	0.73176417		
40008_at	0.067981	1.60e-02	-2.543037	-3.307712	-0.78753433	CCL11	C-C motif chemokine ligand 11
41760_at	0.067981	1.60e-02	-2.543024	-3.307738	-0.24061785	COX7A2	cytochrome c oxidase subunit 7A2
39574_at	0.068141	1.61e-02	-2.541783	-3.310318	-0.71046089	SEMA4F	ssemaphorin 4F
38751_i_at	0.068141	1.61e-02	-2.541749	-3.31039	-0.33324086	ATP5I	ATP synthase, H+ transporting, mitochondrial Fo complex subunit E
33251_at	0.068178	1.61e-02	-2.541377	-3.311162	-0.46746552	TMCC1	transmembrane and coiled-coil domain family 1
37384_at	0.0682	1.61e-02	-2.5411	-3.311738	-0.34002717	PPM1F	protein phosphatase, Mg2+/Mn2+ dependent 1F
35068_at	0.0682	1.61e-02	2.540727	-3.312514	0.30400781	AGRP	agouti related neuropeptide
35869_at	0.0682	1.61e-02	-2.54072	-3.312529	-0.44985516	LY86	lymphocyte antigen 86
1157_s_at	0.0682	1.61e-02	-2.540673	-3.312627	-0.75852614	IFNAR1	interferon alpha and beta receptor subunit 1
34514_at	0.068305	1.61e-02	2.539883	-3.314269	1.08857315	TSHR	thyroid stimulating hormone receptor
475_at	0.068316	1.61e-02	2.539677	-3.314697	0.47634599	RIPK1	receptor interacting serine/threonine kinase 1
32915_at	0.068374	1.62e-02	2.539176	-3.315738	0.38436074	C15orf39	chromosome 15 open reading frame 39
36045_at	0.06843	1.62e-02	-2.538688	-3.316753	-1.11703762	ASCC3	activating signal cointegrator 1 complex subunit 3
39116_at	0.068459	1.62e-02	-2.538323	-3.317511	-0.44951311	TMCO1	transmembrane and coiled-coil domains 1
1454_at	0.068459	1.62e-02	2.538224	-3.317715	0.37496139	SMAD3	SMAD family member 3
34673_r_at	0.068511	1.62e-02	2.537767	-3.318665	0.88546868	HDGFRP3	hepatoma-derived growth factor, related protein 3
41125_r_at	0.068523	1.62e-02	2.537547	-3.319122	0.38431324	ENPP2	ectonucleotide pyrophosphatase/phosphodiesterase 2
35462_at	0.068764	1.63e-02	2.535922	-3.322495	1.04700051	PLA2R1	phospholipase A2 receptor 1
31980_at	0.068858	1.63e-02	2.535208	-3.323979	0.33743323	FOXN1	forkhead box N1
34782_at	0.068915	1.63e-02	2.534718	-3.324995	0.53272829	JARID2	jumonji and AT-rich interaction domain containing 2
1746_s_at	0.068994	1.64e-02	-2.534092	-3.326296	-0.66845237	TRAF2	TNF receptor associated factor 2
31710_at	0.069079	1.64e-02	-2.533428	-3.327672	-0.86162837	YME1L1	YME1 like 1 ATPase
39867_at	0.069112	1.64e-02	-2.533089	-3.328376	-0.31525413	TUFM	Tu translation elongation factor, mitochondrial
36779_at	0.069128	1.64e-02	2.532849	-3.328875	0.91867476	FABP6	fatty acid binding protein 6
31414_at	0.069153	1.64e-02	2.532555	-3.329484	0.70227253	TTTY2B///TTTY2	testis-specific transcript, Y-linked 2B (non-protein coding)///testis-specific transcript, Y-linked 2 (non-protein coding)
38464_at	0.069185	1.64e-02	-2.532218	-3.330182	-0.54763901	MOGS	mannosyl-oligosaccharide glucosidase
34990_at	0.069193	1.64e-02	-2.532015	-3.330603	-0.67953124	SETBP1	SET binding protein 1
455_at	0.069193	1.64e-02	-2.531886	-3.330872	-0.40645319	SMARCD2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2
37623_at	0.069249	1.65e-02	2.531405	-3.331869	1.22324986	NR4A2	nuclear receptor subfamily 4 group A member 2
35644_at	0.069283	1.65e-02	2.531056	-3.332592	1.02115586	HEPH	hephaestin
38823_s_at	0.069301	1.65e-02	2.530802	-3.333119	0.51134689	STK17A	serine/threonine kinase 17a
31350_at	0.069313	1.65e-02	2.530517	-3.333711	0.37232281	OR10H3	olfactory receptor family 10 subfamily H member 3
39094_at	0.069313	1.65e-02	-2.530448	-3.333852	-0.29393738	BRD4	bromodomain containing 4
33126_at	0.069313	1.65e-02	-2.530308	-3.334143	-0.65336777	GLT8D1	glycosyltransferase 8 domain containing 1
33732_at	0.069328	1.65e-02	-2.530079	-3.334619	-0.68684822	AP4M1	adaptor related protein complex 4 mu 1 subunit
38527_at	0.069383	1.65e-02	-2.529595	-3.335622	-0.21820286	NONO	non-POU domain containing, octamer-binding
36944_f_at	0.069383	1.65e-02	2.529463	-3.335896	0.30139292	PLAGL1	PLAG1 like zinc finger 1
41219_at	0.069471	1.66e-02	-2.528731	-3.337413	-0.50860186	AHSA2	AHA1, activator of heat shock 90kDa protein ATPase homolog 2 (yeast)
38027_at	0.069471	1.66e-02	2.528643	-3.337595	0.41785945	FBLN1	fibulin 1
